id;servicio;marca;modelo;situacion;estado;kms;tipo;kilometraje
"https://www.zaragoza.es/sede/servicio/vehiculo/1";"Acción Social";"Mercedes";"208-D";"PROPIEDAD";"ALTA";"5523";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1277,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//639"
"https://www.zaragoza.es/sede/servicio/vehiculo/2";"Acción Social";"Lander";"621-DT";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/1";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//640,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//2,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1278"
"https://www.zaragoza.es/sede/servicio/vehiculo/3";"Acción Social";"Opel";"Combo";"PROPIEDAD";"ALTA";"8842";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//641,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1279,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//3"
"https://www.zaragoza.es/sede/servicio/vehiculo/4";"Alcaldía";"Opel";"Vectra";"PROPIEDAD";"TRAMITE DE BAJA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1280,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//642,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//4"
"https://www.zaragoza.es/sede/servicio/vehiculo/5";"Alcaldía";"Peugeot";"406";"PROPIEDAD";"ALTA";"2090";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//643,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1281,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//5"
"https://www.zaragoza.es/sede/servicio/vehiculo/6";"Alcaldía";"Volkswagen";"Phaeton ";"PROPIEDAD";"ALTA";"494";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//6,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//644,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1282"
"https://www.zaragoza.es/sede/servicio/vehiculo/7";"Alcaldía";"Opel";"Vectra";"PROPIEDAD";"ALTA";"7719";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//645,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1283,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//7"
"https://www.zaragoza.es/sede/servicio/vehiculo/8";"Alcaldía";"Opel";"Vectra";"PROPIEDAD";"ALTA";"3780";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//646,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1284,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//8"
"https://www.zaragoza.es/sede/servicio/vehiculo/9";"Alcaldía";"Opel";"Vectra";"PROPIEDAD";"ALTA";"2243";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//647,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1285,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//9"
"https://www.zaragoza.es/sede/servicio/vehiculo/10";"Alcaldía";"Audi";"A6";"PROPIEDAD";"ALTA";"7370";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//10,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//648,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1286"
"https://www.zaragoza.es/sede/servicio/vehiculo/11";"Alcaldía";"Audi";"A6";"PROPIEDAD";"ALTA";"4199";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//649,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1287,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//11"
"https://www.zaragoza.es/sede/servicio/vehiculo/12";"Alcaldía";"Audi";"A6";"PROPIEDAD";"ALTA";"4097";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//12,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//650,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1288"
"https://www.zaragoza.es/sede/servicio/vehiculo/13";"Alcaldía";"Toyota";"Prius";"PROPIEDAD";"ALTA";"5939";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1289,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//651,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//13"
"https://www.zaragoza.es/sede/servicio/vehiculo/14";"Alcaldía";"Toyota";"Prius";"PROPIEDAD";"ALTA";"4505";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1290,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//652,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//14"
"https://www.zaragoza.es/sede/servicio/vehiculo/15";"Alcaldía Bº Montañana";"Honda";"SGX50";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/27";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1291,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//15,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//653"
"https://www.zaragoza.es/sede/servicio/vehiculo/16";"Alcaldía Bº SJ de Mozarrifar";"Honda";"SGX50";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/27";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//654,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//16,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1292"
"https://www.zaragoza.es/sede/servicio/vehiculo/17";"Arquitectura";"Renault";"Trafic";"PROPIEDAD";"ALTA";"5067";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/10";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1293,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//17,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//655"
"https://www.zaragoza.es/sede/servicio/vehiculo/18";"Arquitectura";"Opel";"Corsa";"PROPIEDAD";"ALTA";"2953";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//656,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//18,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1294"
"https://www.zaragoza.es/sede/servicio/vehiculo/19";"Arquitectura";"Opel";"Astra";"PROPIEDAD";"ALTA";"3069";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1295,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//19,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//657"
"https://www.zaragoza.es/sede/servicio/vehiculo/20";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"5676";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//658,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1296,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//20"
"https://www.zaragoza.es/sede/servicio/vehiculo/21";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"5800";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//659,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1297,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//21"
"https://www.zaragoza.es/sede/servicio/vehiculo/22";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"4955";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//22,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//660,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1298"
"https://www.zaragoza.es/sede/servicio/vehiculo/23";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"7230";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//661,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//23,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1299"
"https://www.zaragoza.es/sede/servicio/vehiculo/24";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"6742";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//662,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//24,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1300"
"https://www.zaragoza.es/sede/servicio/vehiculo/25";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"7043";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1301,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//25,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//663"
"https://www.zaragoza.es/sede/servicio/vehiculo/26";"Arquitectura";"Opel";"Astra";"PROPIEDAD";"ALTA";"6014";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1302,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//664,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//26"
"https://www.zaragoza.es/sede/servicio/vehiculo/27";"Arquitectura";"Opel";"Corsa";"PROPIEDAD";"ALTA";"6409";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1303,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//665,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//27"
"https://www.zaragoza.es/sede/servicio/vehiculo/28";"Arquitectura";"Mercedes";"108";"PROPIEDAD";"ALTA";"12697";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//666,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1304,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//28"
"https://www.zaragoza.es/sede/servicio/vehiculo/29";"Arquitectura";"Moreno Remondo";"Remolque";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//667,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//29,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1305"
"https://www.zaragoza.es/sede/servicio/vehiculo/30";"Arquitectura";"Moreno Remondo";"Remolque Pajes";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//30,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1306,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//668"
"https://www.zaragoza.es/sede/servicio/vehiculo/31";"Arquitectura";"Moreno Remondo";"Remolque Pajes";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//31,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1307,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//669"
"https://www.zaragoza.es/sede/servicio/vehiculo/32";"Arquitectura";"Moreno Remondo";"Remolque Pajes";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//670,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1308,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//32"
"https://www.zaragoza.es/sede/servicio/vehiculo/33";"Arquitectura";"Moreno Remondo";"Remolque";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1309,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//33,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//671"
"https://www.zaragoza.es/sede/servicio/vehiculo/34";"Arquitectura";"Opel";"Astra";"PROPIEDAD";"ALTA";"8164";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1310,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//672,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//34"
"https://www.zaragoza.es/sede/servicio/vehiculo/35";"Arquitectura";"Moreno Remondo";"Remolque Reyes";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//673,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1311,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//35"
"https://www.zaragoza.es/sede/servicio/vehiculo/36";"Arquitectura";"Moreno Remondo";"Remolque Reyes";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1312,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//674,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//36"
"https://www.zaragoza.es/sede/servicio/vehiculo/37";"Arquitectura";"Moreno Remondo";"Remolque Reyes";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1313,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//675,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//37"
"https://www.zaragoza.es/sede/servicio/vehiculo/38";"Arquitectura";"Moreno Remondo";"Remolque ";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//676,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1314,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//38"
"https://www.zaragoza.es/sede/servicio/vehiculo/39";"Arquitectura";"Peugeot";"Partner";"PROPIEDAD";"ALTA";"4677";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1315,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//677,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//39"
"https://www.zaragoza.es/sede/servicio/vehiculo/40";"Arquitectura";"Peugeot";"Partner";"PROPIEDAD";"ALTA";"9108";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//40,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//678,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1316"
"https://www.zaragoza.es/sede/servicio/vehiculo/41";"Arquitectura";"Opel";"Corsa";"PROPIEDAD";"ALTA";"5957";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1317,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//679,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//41"
"https://www.zaragoza.es/sede/servicio/vehiculo/42";"Arquitectura";"Moreno Remondo";"Remolque";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1318,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//42,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//680"
"https://www.zaragoza.es/sede/servicio/vehiculo/43";"Arquitectura";"Peugeot";"Partner";"PROPIEDAD";"ALTA";"10000";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//43,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1319,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//681"
"https://www.zaragoza.es/sede/servicio/vehiculo/44";"Arquitectura";"Peugeot";"Partner";"PROPIEDAD";"ALTA";"5724";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1320,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//44,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//682"
"https://www.zaragoza.es/sede/servicio/vehiculo/45";"Arquitectura";"Peugeot";"Partner";"PROPIEDAD";"ALTA";"10239";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//683,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1321,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//45"
"https://www.zaragoza.es/sede/servicio/vehiculo/46";"Arquitectura";"Mercedes";"208";"PROPIEDAD";"ALTA";"7850";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1322,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//46,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//684"
"https://www.zaragoza.es/sede/servicio/vehiculo/47";"Arquitectura";"Mercedes";"208";"PROPIEDAD";"ALTA";"13700";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1323,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//47,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//685"
"https://www.zaragoza.es/sede/servicio/vehiculo/48";"Arquitectura";"Opel";"Corsa";"PROPIEDAD";"ALTA";"6688";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//48,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1324,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//686"
"https://www.zaragoza.es/sede/servicio/vehiculo/49";"Arquitectura";"Opel";"Corsa";"PROPIEDAD";"ALTA";"798";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//687,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//49,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1325"
"https://www.zaragoza.es/sede/servicio/vehiculo/50";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"8645";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1326,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//50,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//688"
"https://www.zaragoza.es/sede/servicio/vehiculo/51";"Arquitectura";"Opel";"Combo";"PROPIEDAD";"ALTA";"9861";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//689,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1327,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//51"
"https://www.zaragoza.es/sede/servicio/vehiculo/52";"Arquitectura";"Nissan";"FD02A25Q";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/11";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//690,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//52,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1328"
"https://www.zaragoza.es/sede/servicio/vehiculo/53";"Arquitectura";"Moreno Remondo";"209";"PROPIEDAD";"ALTA";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/41";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//691,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//53,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1329"
"https://www.zaragoza.es/sede/servicio/vehiculo/54";"Arquitectura";"Mercedes";"209";"PROPIEDAD";"ALTA";"6240";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1330,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//692,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//54"
"https://www.zaragoza.es/sede/servicio/vehiculo/55";"Arquitectura";"Mercedes";"209";"PROPIEDAD";"ALTA";"6800";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//55,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1331,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//693"
"https://www.zaragoza.es/sede/servicio/vehiculo/56";"Arquitectura";"Mercedes";"209";"PROPIEDAD";"ALTA";"7171";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//694,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//56,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1332"
"https://www.zaragoza.es/sede/servicio/vehiculo/57";"Arquitectura";"Opel";"Vivaro";"PROPIEDAD";"ALTA";"8787";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//57,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1333,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//695"
"https://www.zaragoza.es/sede/servicio/vehiculo/58";"Arquitectura";"Opel";"Corsa";"PROPIEDAD";"ALTA";"3611";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//696,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//58,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1334"
"https://www.zaragoza.es/sede/servicio/vehiculo/59";"Arquitectura";"Opel";"Vivaro";"PROPIEDAD";"ALTA";"5323";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/9";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//59,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1335,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//697"
"https://www.zaragoza.es/sede/servicio/vehiculo/60";"Arquitectura";"Opel";"Corsa";"PROPIEDAD";"ALTA";"4881";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/17";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//60,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//698,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1336"
"https://www.zaragoza.es/sede/servicio/vehiculo/61";"Bomberos";"Dion Buton";"Camión";"PROPIEDAD";"HISTORICO";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/21";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//61,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//699,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1337"
"https://www.zaragoza.es/sede/servicio/vehiculo/62";"Bomberos";"Fiat";"Camión";"PROPIEDAD";"HISTORICO";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/21";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//62,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1338,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//700"
"https://www.zaragoza.es/sede/servicio/vehiculo/63";"Bomberos";"Magirus";"Auto-Tanque";"PROPIEDAD";"HISTORICO";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/21";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//701,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1339,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//63"
"https://www.zaragoza.es/sede/servicio/vehiculo/64";"Bomberos";"Magirus";"Auto-Tanque";"PROPIEDAD";"HISTORICO";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/21";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1340,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//64,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//702"
"https://www.zaragoza.es/sede/servicio/vehiculo/65";"Bomberos";"Magirus";"Auto-Tanque";"PROPIEDAD";"HISTORICO";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/21";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//703,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1341,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//65"
"https://www.zaragoza.es/sede/servicio/vehiculo/66";"Bomberos";"Magirus";"Auto-Tanque";"PROPIEDAD";"HISTORICO";"0";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/21";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//704,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1342,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//66"
"https://www.zaragoza.es/sede/servicio/vehiculo/67";"Bomberos";"Pegaso";"1065-BL";"PROPIEDAD";"ALTA";"14";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/22";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1343,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//705,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//67"
"https://www.zaragoza.es/sede/servicio/vehiculo/68";"Bomberos";"Magirus";"DL-30";"PROPIEDAD";"ALTA";"449";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/36";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//68,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1344,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//706"
"https://www.zaragoza.es/sede/servicio/vehiculo/69";"Bomberos";"Ebro";"M-100";"PROPIEDAD";"ALTA";"791";"https://www.zaragoza.es/sede/servicio/vehiculo/tipo/36";"https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//707,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//1345,https://www.zaragoza.es/sede/recurso/vehiculo/kilometraje//69"
